Date,CompanyName,Open,High,Low,Close,Volume
20160107,a,40.040,40.150,38.810,39.005,3183135.000
20160107,aa,8.364,8.473,8.195,8.237,32709600.460
20160107,aal,40.908,41.407,39.572,40.330,10766044.460
20160107,aap,144.745,149.404,143.076,148.784,1264663.518
20160107,aapl,98.098,99.590,95.909,96.019,75884153.200
20160107,abbv,55.933,57.239,55.755,56.606,8194320.550
20160107,abc,100.478,100.757,98.097,98.157,3478209.333
20160107,abt,41.439,41.916,41.141,41.280,6660123.850
20160107,abx,8.218,8.817,8.208,8.737,37451788.910
20160107,acas,14.060,14.310,13.950,13.970,4733996.000
20160107,ace,110.820,112.910,110.410,111.630,3534434.000
20160107,acn,100.330,100.840,98.830,99.160,2948977.000
20160107,adbe,89.380,91.400,88.710,89.100,2435662.000
20160107,adi,50.038,51.040,49.621,50.008,4804811.265
20160107,adm,34.594,34.773,34.020,34.208,4165605.410
20160107,adp,79.146,79.882,77.978,78.292,4760408.438
20160107,ads,266.940,269.980,261.340,262.040,542291.000
20160107,adsk,58.360,58.700,55.970,55.970,3561581.000
20160107,adt,30.718,31.413,30.480,30.658,1626606.969
20160107,aee,43.159,43.679,43.010,43.456,3017759.172
20160107,aep,57.949,58.455,57.652,57.820,3665023.187
20160107,aes,8.981,9.085,8.882,8.892,7103276.454
20160107,aet,108.362,110.966,107.983,109.998,4744669.402
20160107,afl,56.713,57.581,56.504,56.802,2170834.272
20160107,agn,299.840,306.090,299.030,302.750,2779589.000
20160107,aig,58.167,59.131,57.869,57.978,8194922.880
20160107,aiv,39.402,39.739,39.303,39.610,1396424.391
20160107,aiz,76.713,78.093,76.306,76.475,554229.515
20160107,akam,49.340,50.740,48.160,48.200,3747094.000
20160107,aks,2.440,2.490,2.290,2.330,6925697.000
20160107,all,58.486,59.352,58.009,58.138,3691442.442
20160107,alle,61.514,62.173,60.636,60.865,575982.850
20160107,alxn,180.850,181.130,174.370,174.370,1804798.000
20160107,amat,17.207,17.515,16.928,17.117,15060475.920
20160107,amcc,5.950,6.060,5.820,5.890,609712.000
20160107,amd,2.430,2.480,2.260,2.270,21615775.000
20160107,ame,50.327,50.346,49.288,49.877,2359845.875
20160107,amg,143.930,144.070,138.240,138.960,1035305.000
20160107,amgn,152.410,155.370,151.804,151.914,3493946.407
20160107,amp,97.171,98.574,95.971,96.328,1568566.287
20160107,amt,96.900,97.330,95.340,95.790,2911110.000
20160107,amzn,622.380,630.000,605.210,607.840,6728543.000
20160107,an,49.820,51.290,48.740,49.070,2461132.000
20160107,anf,26.389,27.849,26.389,27.412,3811932.381
20160107,antm,135.456,137.147,133.953,134.709,1335817.996
20160107,aon,87.972,88.659,87.842,88.261,1850041.979
20160107,apa,37.099,38.347,35.967,36.285,6939755.688
20160107,apc,41.914,42.853,39.756,40.056,12998352.590
20160107,apd,121.890,122.730,119.180,119.640,3838083.000
20160107,aph,48.038,48.442,46.851,47.220,2002967.104
20160107,apol,7.050,7.070,6.570,6.700,2028750.000
20160107,arg,137.476,137.705,136.959,137.307,1273211.187
