Date,CompanyName,Open,High,Low,Close,Volume
20160210,A,35.630,36.730,35.530,35.860,2952123.000
20160210,AA,7.900,7.910,7.450,7.530,25896537.000
20160210,AAL,36.600,37.640,36.500,37.120,7539127.000
20160210,AAP,141.077,143.466,138.358,138.358,2133737.961
20160210,AAPL,95.920,96.350,94.091,94.270,39673496.000
20160210,ABBV,54.110,54.690,52.540,52.720,8662211.000
20160210,ABC,85.108,86.014,84.889,85.257,2603476.402
20160210,ABT,37.580,38.180,37.120,37.210,6818942.000
20160210,ABX,10.904,11.583,10.554,11.563,26871951.960
20160210,ACAS,12.880,13.075,12.660,12.830,1711559.000
20160210,ACN,94.430,95.750,94.131,94.190,3537010.000
20160210,ADBE,74.990,77.620,73.897,75.530,6228357.000
20160210,ADI,49.314,49.661,48.521,48.560,1784264.254
20160210,ADM,33.306,33.762,32.850,32.890,3989279.518
20160210,ADP,81.313,82.058,80.090,80.329,1716410.893
20160210,ADS,179.040,185.410,178.160,182.100,920714.000
20160210,ADSK,43.270,44.440,42.890,43.720,2377989.000
20160210,ADT,27.520,28.165,27.290,27.340,1757956.000
20160210,AEE,45.944,46.063,44.933,45.785,2459366.819
20160210,AEP,62.060,63.380,61.540,62.900,3962693.000
20160210,AES,9.500,9.620,9.250,9.520,3800320.000
20160210,AET,98.310,100.560,98.100,99.730,3101112.000
20160210,AFL,57.884,58.440,57.020,57.070,2106210.440
20160210,AGN,274.050,282.320,274.050,279.360,2796648.000
20160210,AIG,52.403,53.128,52.095,52.115,9896303.430
20160210,AIV,35.358,36.632,35.289,35.993,1564133.049
20160210,AIZ,72.284,72.284,63.909,65.761,2872704.088
20160210,AKAM,46.920,49.280,44.700,47.980,13950284.000
20160210,AKS,2.220,2.300,2.140,2.210,4686498.000
20160210,ALL,62.943,63.610,62.565,62.665,2874848.013
20160210,ALLE,54.707,56.414,54.647,54.767,1187887.319
20160210,ALXN,138.200,144.450,136.760,138.820,1696213.000
20160210,AMAT,16.113,16.212,15.864,15.904,12619962.710
20160210,AMCC,5.210,5.340,5.070,5.080,1079754.000
20160210,AMD,1.920,1.980,1.830,1.845,9059842.000
20160210,AME,45.515,46.084,45.146,45.545,2136276.596
20160210,AMG,120.690,123.930,120.260,121.090,503726.000
20160210,AMGN,144.207,146.114,142.956,143.810,4051963.473
20160210,AMP,79.980,81.470,79.210,80.300,1976316.000
20160210,AMT,85.850,87.130,85.360,85.840,1453017.000
20160210,AMZN,491.760,504.670,486.000,490.500,5993129.000
20160210,AN,46.580,47.710,46.350,46.750,1394166.000
20160210,ANF,24.154,24.293,23.598,23.618,1604996.758
20160210,ANTM,119.922,122.579,119.176,120.857,1024246.875
20160210,AON,93.040,94.790,92.650,92.820,1380677.000
20160210,APA,35.410,36.330,35.010,35.320,5061975.000
20160210,APC,37.109,38.038,36.000,37.349,10615737.420
20160210,APD,132.850,134.500,130.120,130.450,1322953.000
