Date,CompanyName,Open,High,Low,Close,Volume
20160208,A,35.610,35.780,34.390,34.800,3608805.000
20160208,AA,7.730,8.420,7.690,7.900,34101544.000
20160208,AAL,36.080,36.160,34.760,35.540,11624063.000
20160208,AAP,142.716,143.076,136.008,141.307,1773589.142
20160208,AAPL,93.150,95.700,93.020,95.010,50788062.000
20160208,ABBV,52.100,54.100,51.941,52.890,8375022.000
20160208,ABC,83.415,83.933,82.399,83.285,4287041.244
20160208,ABT,36.920,37.640,36.690,37.470,7266563.000
20160208,ABX,11.922,12.447,11.773,11.892,38188213.280
20160208,ACAS,13.590,13.705,13.200,13.300,2053674.000
20160208,ACN,97.190,97.190,93.350,95.090,6347296.000
20160208,ADBE,77.400,77.595,71.270,74.930,12069271.000
20160208,ADI,48.848,49.269,47.896,48.759,2814106.951
20160208,ADM,34.069,34.416,32.751,32.999,4801374.284
20160208,ADP,80.269,81.005,78.490,80.746,2191840.265
20160208,ADS,182.000,185.060,181.010,183.780,1663420.000
20160208,ADSK,45.580,45.780,42.240,43.450,2791550.000
20160208,ADT,27.500,27.880,26.260,27.000,2640240.000
20160208,AEE,46.588,46.588,45.141,45.760,2030637.356
20160208,AEP,62.230,63.050,61.380,62.490,4116213.000
20160208,AES,9.680,9.710,9.320,9.450,4845973.000
20160208,AET,98.340,98.410,93.280,94.300,3668981.000
20160208,AFL,56.981,57.785,56.633,57.576,2427272.533
20160208,AGN,269.680,272.660,261.590,266.100,3086148.000
20160208,AIG,52.184,52.323,51.528,51.976,13880482.070
20160208,AIV,36.617,36.756,34.655,35.279,2688004.237
20160208,AIZ,76.792,77.011,74.975,75.660,817862.469
20160208,AKAM,42.510,42.620,40.220,40.980,3168094.000
20160208,AKS,2.210,2.250,2.120,2.230,2825445.000
20160208,ALL,62.625,63.212,62.033,63.023,2815061.060
20160208,ALLE,55.276,55.475,52.850,53.659,2060386.109
20160208,ALXN,138.020,141.405,136.440,139.140,1936885.000
20160208,AMAT,16.471,16.501,15.780,16.093,13840053.420
20160208,AMCC,5.250,5.300,5.130,5.260,612951.000
20160208,AMD,1.970,1.980,1.870,1.930,10766684.000
20160208,AME,44.308,44.856,43.958,44.667,2839565.992
20160208,AMG,121.580,121.980,117.120,120.310,741381.000
20160208,AMGN,142.509,143.611,139.162,142.012,4179968.520
20160208,AMP,80.642,80.820,78.648,80.097,2189390.404
20160208,AMT,88.410,88.560,84.540,85.420,2837131.000
20160208,AMZN,486.990,493.500,475.130,488.090,9581472.000
20160208,AN,45.290,46.830,44.480,44.720,3726615.000
20160208,ANF,23.946,24.487,23.482,24.462,2953379.617
20160208,ANTM,121.504,122.022,115.066,116.678,3220583.825
20160208,AON,92.270,93.700,91.950,92.990,1798313.000
20160208,APA,38.150,38.370,36.860,37.570,5971099.000
20160208,APC,37.848,40.305,37.498,40.006,7961996.610
20160208,APD,134.010,134.240,129.420,130.730,2084385.000
20160208,APH,48.836,49.295,48.058,48.856,3158852.877
20160208,APOL,8.800,8.850,8.200,8.620,13737167.000
20160208,ARG,139.557,139.886,138.990,139.159,1105760.827
20160208,ASH,91.425,92.352,90.111,91.525,892196.128
20160208,ATI,10.091,10.130,9.493,9.812,3348858.570
20160208,ATVI,29.510,29.569,27.903,28.478,16749142.940
20160208,AVB,166.130,166.770,162.310,163.500,1012080.000
20160208,AVGO,126.431,126.571,118.817,121.458,8301611.540
20160208,AVP,3.100,3.320,3.030,3.305,8061275.000
20160208,AVY,62.381,62.381,60.302,60.989,1004256.852
20160208,AXP,53.220,53.450,52.230,52.400,10754916.000
20160208,AZO,716.550,722.900,681.000,696.090,629816.000
