Date,CompanyName,Open,High,Low,Close,Volume
20160304,A,39.140,39.580,39.020,39.340,933350.000
20160304,AA,9.560,10.040,9.420,9.560,39480093.000
20160304,AAL,42.170,42.170,41.420,41.630,8706029.000
20160304,AAP,154.012,154.212,151.113,152.312,654276.440
20160304,AAPL,102.370,103.750,101.370,103.010,43284762.000
20160304,ABBV,56.000,56.700,55.300,56.110,5737263.000
20160304,ABC,88.170,88.470,87.781,88.000,1538065.000
20160304,ABT,38.850,39.365,38.800,39.180,6922419.000
20160304,ABX,14.050,14.800,13.610,13.730,31163311.000
20160304,ACAS,13.940,14.330,13.930,14.040,1394960.000
20160304,ACN,103.090,103.550,102.545,103.160,1388145.000
20160304,ADBE,87.680,87.940,85.580,86.170,2805741.000
20160304,ADI,55.670,56.210,55.100,55.770,2193479.000
20160304,ADM,36.900,37.990,36.900,37.650,4873281.000
20160304,ADP,85.348,85.825,84.764,85.646,1447749.400
20160304,ADS,218.140,218.850,214.650,216.310,605445.000
20160304,ADSK,55.250,57.120,55.010,56.250,2688013.000
20160304,ADT,40.570,40.905,40.510,40.845,1806440.000
20160304,AEE,46.360,47.172,46.102,46.905,1734459.431
20160304,AEP,61.460,62.720,61.000,62.440,3242620.000
20160304,AES,10.430,10.820,10.270,10.780,5226691.000
20160304,AET,109.140,109.800,107.830,108.240,2643562.000
20160304,AFL,61.230,61.370,60.690,61.020,1922969.000
20160304,AGN,289.140,289.510,285.530,288.190,2184130.000
20160304,AIG,52.115,52.671,51.667,52.015,10027204.840
20160304,AIV,38.540,38.620,38.170,38.530,581761.000
20160304,AIZ,74.320,74.810,73.620,74.130,711092.000
20160304,AKAM,55.660,55.980,55.030,55.580,2750449.000
20160304,AKS,3.760,3.990,3.600,3.740,18587947.000
20160304,ALL,65.300,65.590,64.850,65.360,1441352.000
20160304,ALLE,64.708,64.878,63.720,63.830,759606.362
20160304,ALXN,146.490,148.377,144.120,144.480,1246859.000
20160304,AMAT,19.550,19.550,19.270,19.390,8172935.000
20160304,AMCC,6.160,6.200,6.000,6.020,475437.000
20160304,AMD,2.420,2.500,2.340,2.370,14977764.000
20160304,AME,48.061,48.470,47.811,48.031,916109.212
20160304,AMG,151.130,154.350,149.280,153.230,790580.000
20160304,AMGN,146.930,147.329,144.523,145.970,3184220.000
20160304,AMP,89.700,90.700,89.050,90.440,1507842.000
20160304,AMT,95.120,96.340,95.100,95.930,1848715.000
20160304,AMZN,581.070,581.400,571.050,575.140,3270370.000
20160304,AN,53.230,53.750,52.480,52.740,1182506.000
20160304,ANF,31.170,32.810,30.750,32.270,4290322.000
20160304,ANTM,131.774,132.261,130.460,131.704,1155993.670
20160304,AON,98.000,99.460,97.880,98.920,1341394.000
20160304,APA,45.630,48.940,45.160,48.040,8571481.000
20160304,APC,43.392,45.849,42.153,45.190,12886032.730
20160304,APD,135.670,136.240,133.580,134.800,1153895.000
20160304,APH,55.858,56.422,55.609,56.058,2088414.702
20160304,APOL,8.550,8.560,8.420,8.510,1057532.000
20160304,ARG,141.001,141.051,140.633,140.862,1008667.155
20160304,ASH,100.090,101.150,99.310,100.690,380794.000
20160304,ATI,15.434,16.320,14.957,15.504,3398583.342
20160304,ATVI,31.583,31.603,30.462,30.938,5891150.417
20160304,AVB,179.570,180.330,178.040,179.990,813606.000
20160304,AVGO,145.518,147.372,141.252,145.518,7098972.260
20160304,AVP,4.070,4.440,3.990,4.160,11213889.000
20160304,AVY,68.000,68.220,67.500,67.850,943428.000
20160304,AXP,58.440,58.660,57.810,58.290,5055583.000
20160304,AZO,784.710,784.710,773.590,777.010,236271.000
20160304,BA,120.170,122.230,119.820,121.070,4178070.000
20160304,BAC,13.760,13.890,13.490,13.530,157332689.000
20160304,BAX,39.230,39.760,38.990,39.460,4322192.000
20160304,BBBY,50.870,51.900,50.700,51.310,2417853.000
20160304,BBT,34.440,34.800,34.270,34.490,4625182.000
20160304,BBY,32.632,33.224,32.456,32.838,3953838.051
20160304,BC,44.510,45.073,44.000,44.910,1042144.000
20160304,BCR,192.980,194.720,191.990,194.250,288039.000
20160304,BDX,149.185,149.324,147.651,148.468,1008287.300
20160304,BEN,37.810,38.800,37.800,38.470,3723319.000
20160304,BF,95.119,97.770,94.053,97.680,1259217.873
20160304,BGG,22.766,22.975,22.538,22.538,531454.532
20160304,BHI,46.670,47.450,45.530,46.200,3132823.000
20160304,BIG,42.198,43.761,42.178,42.696,1696103.591
20160304,BIIB,269.620,269.680,263.100,263.970,1553070.000
20160304,BK,37.850,38.430,37.810,38.080,6881885.000
20160304,BLK,323.280,326.030,320.700,323.700,630166.000
20160304,BLL,68.490,68.650,67.810,68.190,961516.000
20160304,BMS,50.360,51.090,50.190,50.840,495162.000
20160304,BMY,65.000,65.290,64.170,64.700,5995187.000
20160304,BRK,136.990,138.060,136.520,137.910,3737017.000
20160304,BSX,17.420,17.605,17.295,17.425,4496325.000
20160304,BTU,3.300,4.100,3.060,3.400,8419057.000
20160304,BVSN,6.189,6.200,5.970,6.030,3608.000
20160304,BWA,35.080,35.280,34.050,35.000,1569681.000
20160304,BXLT,39.021,39.630,39.021,39.391,4632486.665
20160304,BXP,118.330,118.745,117.630,118.580,720204.000
20160304,C,43.110,43.590,42.470,42.830,26554570.000
20160304,CA,29.880,29.940,29.450,29.560,1693684.000
20160304,CAG,43.090,43.490,42.980,43.310,2179659.000
20160304,CAH,83.440,84.000,82.860,83.490,994199.000
20160304,CAM,68.170,68.560,67.000,67.780,2414739.000
20160304,CAR,28.000,29.380,27.850,28.520,2624403.000
20160304,CAT,71.970,73.960,71.530,72.830,9115446.000
20160304,CB,117.660,117.710,115.830,117.170,1578912.000
20160304,CBG,27.030,28.020,26.980,27.890,3938694.000
20160304,CBS,51.279,51.578,50.861,51.259,3896140.560
20160304,CCE,49.130,49.492,48.910,49.410,635471.000
20160304,CCI,86.731,86.988,86.147,86.325,2004920.433
20160304,CCK,48.030,48.740,47.850,48.050,554143.000
20160304,CCL,48.030,48.185,47.430,47.970,4771614.000
20160304,CELG,102.770,103.670,101.210,102.510,4866782.000
20160304,CERN,50.210,52.150,49.900,51.650,4892444.000
20160304,CF,36.430,36.930,34.510,34.600,5859682.000
20160304,CFG,21.640,22.230,21.585,21.925,6883302.000
20160304,CHD,91.330,91.900,91.200,91.760,551991.000
20160304,CHK,4.590,5.430,4.300,5.082,184543115.000
20160304,CHRW,71.210,73.500,71.060,72.690,2164596.000
20160304,CI,139.560,140.280,138.042,138.860,1160945.955
20160304,CIEN,17.170,17.390,16.770,17.280,8018024.000
20160304,CINF,63.910,64.109,63.483,64.049,537695.058
20160304,CL,67.420,68.330,67.280,68.150,2542213.000
20160304,CLF,2.810,3.240,2.740,2.880,12176488.000
20160304,CLX,125.630,126.060,124.680,125.610,1292437.000
20160304,CMA,37.343,38.104,37.324,38.020,4113556.724
20160304,CMCSA,59.930,60.040,59.321,59.740,6849955.000
20160304,CME,94.113,94.411,92.334,94.192,1476162.928
20160304,CMG,529.290,541.930,527.173,529.000,1480038.000
20160304,CMI,101.730,103.670,100.310,102.220,2384209.000
20160304,CMS,39.420,40.475,39.270,40.390,3354802.000
20160304,CNC,60.160,60.460,58.373,58.730,1498498.000
20160304,CNP,18.720,19.650,18.705,19.480,6339873.000
