Date,CompanyName,Open,High,Low,Close,Volume
20160104,A,41.080,41.190,40.340,40.680,2896132.000
20160104,AA,9.479,9.758,9.409,9.658,32229154.090
20160104,AAL,40.978,41.238,40.190,40.789,11372040.720
20160104,AAP,149.193,154.422,148.134,152.212,1646185.096
20160104,AAPL,102.056,104.801,101.450,104.761,61814728.600
20160104,ABBV,57.457,57.714,55.814,57.041,7829868.576
20160104,ABC,102.401,102.401,100.886,101.494,2146588.073
20160104,ABT,43.665,43.774,42.234,42.661,10774838.300
20160104,ABX,7.699,7.858,7.589,7.739,16016176.352
20160104,ACAS,13.840,14.280,13.720,14.280,2789031.000
20160104,ACE,115.020,115.470,112.520,113.780,2671352.000
20160104,ACN,102.670,102.890,100.970,101.870,2349164.000
20160104,ADBE,91.720,92.000,90.530,91.960,2671117.000
20160104,ADI,53.500,54.025,53.192,53.995,2291084.133
20160104,ADM,35.863,35.863,35.080,35.526,3670491.094
20160104,ADP,82.416,82.741,80.746,81.571,1977400.149
20160104,ADS,270.300,273.050,268.650,271.750,441195.000
20160104,ADSK,60.010,60.350,59.240,60.300,1916417.000
20160104,ADT,32.197,32.752,31.869,32.167,1977120.039
20160104,AEE,42.743,42.832,42.188,42.634,2430545.003
20160104,AEP,57.701,57.840,57.017,57.840,3547294.226
20160104,AES,9.326,9.363,9.109,9.326,4292862.733
20160104,AET,106.337,109.001,105.768,108.991,3668518.557
20160104,AFL,58.371,58.758,57.785,58.748,2081682.286
20160104,AGN,306.560,309.980,305.100,307.290,2670245.000
20160104,AIG,60.284,60.691,59.449,60.075,9446253.920
20160104,AIV,39.114,39.303,38.817,39.293,956016.649
20160104,AIZ,78.063,78.838,77.130,77.954,665446.210
20160104,AKAM,51.800,52.320,50.910,52.290,4081053.000
20160104,AKS,2.150,2.350,2.150,2.350,5859060.000
20160104,ALL,60.566,60.665,59.611,60.357,3011106.003
20160104,ALLE,64.758,64.768,63.271,64.419,717594.336
20160104,ALXN,185.760,187.070,182.490,184.560,1399749.000
20160104,AMAT,18.221,18.371,18.107,18.361,12369015.660
20160104,AMCC,6.200,6.270,6.080,6.120,409751.000
20160104,AMD,2.770,2.820,2.630,2.770,30837603.000
20160104,AME,52.762,52.832,52.183,52.552,1713511.347
20160104,AMG,155.110,156.240,153.180,156.090,568760.000
20160104,AMGN,157.902,158.140,155.012,157.088,4128466.230
20160104,AMP,103.051,103.467,101.772,103.447,758805.268
20160104,AMT,96.290,96.780,95.090,96.760,2529824.000
20160104,AMZN,658.200,658.200,627.500,636.730,8981635.000
20160104,AN,59.000,59.220,58.160,58.700,781241.000
20160104,ANF,26.349,27.462,26.160,27.174,2672555.130
20160104,ANTM,136.988,138.749,136.331,138.541,1623246.691
20160104,AON,90.393,90.573,89.407,90.433,1225128.022
20160104,APA,43.929,44.783,43.423,44.118,4388627.230
20160104,APC,48.456,49.945,48.007,49.136,5185825.220
20160104,APD,128.210,129.280,127.065,129.280,1079399.000
20160104,APH,50.941,51.130,50.283,50.752,1376797.350
20160104,APOL,7.600,7.650,7.285,7.575,1487421.000
20160104,ARG,137.566,137.914,137.347,137.735,834681.297
20160104,ASH,100.757,102.166,99.871,101.653,942433.198
20160104,ATI,10.966,11.603,10.558,11.444,2845006.104
20160104,ATVI,37.713,37.782,36.681,37.316,8253591.980
20160104,AVB,182.350,182.700,179.230,180.830,672776.000
20160104,AVGO,141.980,142.050,139.408,141.811,2729332.708
20160104,AVP,4.050,4.130,3.925,4.065,9699171.000
20160104,AVY,61.337,61.406,59.815,60.859,1147041.964
20160104,AXP,67.793,67.883,66.479,67.285,7824251.580
20160104,AZO,741.000,741.000,728.520,736.070,280158.000
20160104,BA,140.084,140.401,138.132,139.212,5127660.180
20160104,BAC,16.388,16.427,16.188,16.392,93837881.200
20160104,BAX,37.552,37.582,36.744,37.083,5773786.860
20160104,BBBY,47.550,48.600,47.220,48.470,2734178.000
20160104,BBT,36.605,36.724,35.970,36.337,4789136.895
20160104,BBY,29.248,30.402,29.101,29.982,5986866.200
20160104,BC,49.474,49.922,48.687,49.743,1022319.929
20160104,BCR,187.865,187.865,182.432,183.661,574303.117
20160104,BDX,149.931,150.755,145.372,147.363,2554319.913
20160104,BEN,35.590,36.210,35.410,36.190,3950438.000
20160104,BF,97.182,97.560,94.680,96.863,1166686.820
20160104,BGG,16.901,17.119,16.712,17.050,430322.515
20160104,BHI,45.674,47.248,45.395,47.148,2679428.825
20160104,BIG,37.859,38.785,37.481,38.138,790587.940
20160104,BIIB,300.340,301.025,291.400,294.570,2273819.000
20160104,BK,40.096,40.096,39.280,39.778,6613568.680
20160104,BLK,330.705,331.199,326.495,331.042,849992.938
20160104,BLL,71.471,72.020,70.602,71.980,1093513.912
20160104,BMS,43.672,43.910,43.066,43.901,738397.369
20160104,BMY,67.450,67.910,66.380,67.030,6096612.000
20160104,BRCM,57.140,57.500,56.730,57.490,4436817.000
20160104,BRK,130.160,131.030,128.760,130.900,5669670.000
20160104,BSX,18.180,18.180,17.810,18.000,8595521.000
20160104,BTU,7.600,7.870,7.330,7.770,866717.000
20160104,BVSN,5.920,6.070,5.900,6.048,2180.000
20160104,BWA,42.311,42.480,41.623,42.092,1842385.735
20160104,BXLT,40.508,41.197,39.759,41.127,11242118.860
20160104,BXP,125.280,125.930,122.900,124.220,659684.000
20160104,C,50.688,51.127,50.118,51.097,21208608.360
20160104,CA,27.837,27.936,27.519,27.906,2194088.762
20160104,CAG,41.426,41.665,40.790,41.287,3904354.770
20160104,CAH,87.960,88.070,87.200,87.970,1468255.000
20160104,CAM,63.090,63.500,62.020,62.970,2150639.000
20160104,CAR,35.510,36.080,34.517,36.070,1778186.000
20160104,CAT,66.053,67.248,64.907,67.169,7978146.160
20160104,CB,114.688,114.950,113.492,114.313,1779893.886
20160104,CBG,33.840,34.120,33.339,34.120,2558697.000
20160104,CBS,46.194,46.753,45.985,46.533,4038797.723
20160104,CCE,47.984,48.372,47.498,48.372,2904392.822
