Date,CompanyName,Open,High,Low,Close,Volume
20160303,A,38.920,39.240,38.740,39.200,792616.000
20160303,AA,9.400,9.700,9.170,9.470,33331597.000
20160303,AAL,41.520,42.240,41.230,41.870,8150988.000
20160303,AAP,151.283,154.142,149.813,153.832,723447.668
20160303,AAPL,100.570,101.710,100.450,101.500,33967521.000
20160303,ABBV,55.690,56.086,55.150,55.930,7871578.000
20160303,ABC,87.630,88.340,87.130,88.240,1600668.000
20160303,ABT,38.500,38.890,38.090,38.830,12891531.000
20160303,ABX,13.570,14.090,13.565,13.910,19485270.000
20160303,ACAS,13.930,14.170,13.890,13.925,2627344.000
20160303,ACN,102.450,102.850,101.180,102.800,1674250.000
20160303,ADBE,88.490,88.500,85.850,87.210,2902353.000
20160303,ADI,55.610,55.780,54.650,55.470,1959636.000
20160303,ADM,36.170,36.860,35.740,36.830,3748345.000
20160303,ADP,84.314,85.198,84.314,85.119,1439239.616
20160303,ADS,215.220,218.690,213.560,216.800,568507.000
20160303,ADSK,54.090,54.820,53.500,54.790,1270116.000
20160303,ADT,40.510,40.750,40.330,40.610,2686685.000
20160303,AEE,46.558,46.667,45.815,46.568,1346383.853
20160303,AEP,61.780,61.850,60.660,61.790,3011799.000
20160303,AES,10.290,10.460,10.090,10.440,4356124.000
20160303,AET,109.310,109.840,107.850,109.640,2249235.000
20160303,AFL,61.260,61.390,60.750,60.980,2215295.000
20160303,AGN,291.000,293.210,286.100,289.800,2241140.000
20160303,AIG,51.568,52.040,51.210,51.956,8967739.540
20160303,AIV,38.400,38.590,37.950,38.570,639982.000
20160303,AIZ,73.270,74.320,72.840,74.150,715746.000
20160303,AKAM,55.830,55.930,55.190,55.640,2468923.000
20160303,AKS,3.500,3.990,3.445,3.600,23455139.000
20160303,ALL,65.400,65.470,65.000,65.320,1819232.000
20160303,ALLE,64.448,64.858,64.099,64.718,649541.280
20160303,ALXN,150.750,151.190,145.670,145.880,1266878.000
20160303,AMAT,19.410,19.550,19.310,19.460,7604952.000
20160303,AMCC,5.990,6.190,5.980,6.130,371985.000
20160303,AMD,2.320,2.550,2.295,2.460,21539974.000
20160303,AME,47.891,48.156,47.442,48.121,814426.753
20160303,AMG,144.860,150.180,144.140,150.050,617722.000
20160303,AMGN,147.220,147.490,145.320,145.840,2585149.000
20160303,AMP,88.120,89.920,87.500,89.550,1841610.000
20160303,AMT,94.800,95.320,94.130,95.300,1747882.000
20160303,AMZN,577.470,579.870,573.110,577.490,2650360.000
20160303,AN,51.520,53.090,51.370,52.960,1425407.000
20160303,ANF,30.290,31.340,29.640,31.150,4532715.000
20160303,ANTM,132.600,132.848,129.614,132.321,1362445.007
20160303,AON,97.130,98.360,97.050,98.210,984569.000
20160303,APA,41.920,45.600,41.710,45.090,9777434.000
20160303,APC,42.063,43.402,41.704,42.943,8904071.050
20160303,APD,134.510,135.950,134.000,134.880,892643.000
